cve_period,cve_instit,tipo_instit,cve_situac,saldo,monto_linea,num_creds
202002,068048,SOFOM ENR,1,223807823.01,305892552.91,1262
202002,068048,UNIÓN DE CRÉDITO,1,552678.79,986531.96,1
202002,068049,OTROS,1,70000000.00,70000000.00,1
202002,068049,SOFOM ENR,1,769433229.94,941680958.00,22
202002,068052,S.A. DE C.V.,1,273492.77,387789.34,2
202002,068052,S.A. DE C.V.,2,15027.61,23792.00,2
202002,068052,SOFOM ENR,1,578070.29,857149.70,2
202002,068053,SOFOM ENR,1,46944290.63,30000000.00,1
202002,068054,OTROS,1,464964.19,557564.13,3
202002,068054,S.A. DE C.V.,1,692846.14,1523185.31,3
202002,068054,SOFOM ENR,1,19689.54,588965.00,1
202002,068055,SOFOM ENR,1,1576872.58,2500000.00,1
202002,068058,SOFOM ENR,1,2839947.35,332250000.00,36
202002,068059,SOFOM ENR,1,3352116.46,10000000.00,1
202002,068062,S.A. DE C.V.,1,4148674.00,23200000.00,1
202002,068062,SOFOM ENR,1,179640778.00,167000000.00,5
202002,068064,OTROS,1,2310459.70,2330840.00,5
202002,068064,S.A. DE C.V.,1,3926359.45,7618404.00,19
202002,068064,SOFIPO,1,336432.09,700341.00,1
202002,068064,SOFOM ENR,1,3930085.87,44726166.00,20
202002,068065,SOFOM ENR,1,26021.30,40020.00,1
202002,068065,SOFOM ENR,2,812503.99,1395301.00,1
202002,068067,OTROS,1,55036595.37,238844494.62,8
202002,068067,S.A. DE C.V.,1,1497248.18,18709587.72,16
202002,068067,SOFOM ENR,1,73570099.83,1026000000.00,97
202002,068011,OTROS,1,4404162.00,51294676.80,3
202002,068011,OTROS,2,23651431.00,65413518.00,2
202002,068011,SOFOM ENR,1,19939.00,3000000.00,2
202002,068011,UNIÓN DE CRÉDITO,1,7562.00,100000.00,1
202002,068071,ALMACENADORA,1,8912931.36,20000000.00,1
202002,068071,SOFOM ENR,1,45377481.56,45000000.00,1
202002,068070,OTROS,1,6774432.41,9687177.61,8
202002,068070,S.A. DE C.V.,1,55911307.98,70211086.04,13
202002,068070,SOFOM ENR,1,3732233.54,4204467.72,4
202002,068070,SOFOM ER (Deuda),1,27418270.58,49931156.51,2
202002,031013,ALMACENADORA,1,0.00,68000000.00,2
202002,031013,SOFOM ENR,1,358006993.77,383285138.93,65
202002,031013,SOFOM ER (Deuda),1,96624223.66,118349009.05,5
202002,031013,UNIÓN DE CRÉDITO,1,139624670.44,235116680.00,12
202002,040159,SOFOM ENR,1,79211700.10,79104000.00,1
202003,031001,OTROS,1,612765523.40,3314589550.77,168
202003,031001,S.A. DE C.V.,2,857163143.30,831257816.34,1
202003,031001,SOFOM ENR,1,32061669.73,593301419.49,112
202003,031001,SOFOM ENR,2,751752745.95,1219082633.31,2
202003,031001,SOFOM ER (Banco),1,3177085.19,95933569.84,8
202003,031001,SOFOM ER (Deuda),1,77076680.83,5950000000.00,1
202003,031001,SOFOM ER (GF),1,33713456.92,162727470.43,1
202003,031004,OTROS,1,9988061524.59,21242000000.00,26
202003,031004,SOFOM ENR,1,223462379.14,558600000.00,2
202003,031004,SOFOM ER (Banco),1,70832126.07,1000000000.00,1
202003,031004,UNIÓN DE CRÉDITO,1,1189632080.77,6513000000.00,17
202003,031010,OTROS,1,1071356735.90,5064500000.00,15
202003,031010,SOFOM ENR,1,16055179.10,102900000.00,1
202003,031010,SOFOM ER (Banco),1,3909002.00,1000000000.00,1
202003,031011,OTROS,2,24677415.41,24677739.59,11
202003,031011,SOFOM ENR,2,54713110.17,54713110.17,21
202003,031012,ALMACENADORA,1,982761699.90,650000000.00,3
202003,031012,OTROS,1,102824625185.46,466161200000.00,69
202003,031012,S.A. DE C.V.,1,3667177696.95,7500000000.00,3
202003,031012,SOCAP,1,350132654.14,800000000.00,4
202003,031012,SOFIPO,1,694891539.35,970552000.00,5
202003,031012,SOFIPO,2,46776878.93,460000000.00,2
202003,031012,SOFOM ENR,1,20483404563.53,78137500000.00,103
202003,031012,SOFOM ENR,2,1587860837.03,6870000000.00,12
202003,031012,SOFOM ER (Banco),1,4411884352.37,11400000000.00,13
202003,031012,SOFOM ER (Deuda),1,720922276.38,2150000000.00,4
202003,031012,SOFOM ER (GF),1,2006048795.74,11675000000.00,7
202003,031012,UNIÓN DE CRÉDITO,1,2113986177.42,7342000000.00,13
202003,037006,ALMACENADORA,1,1812351491.86,1846460000.00,1
202003,037006,OTROS,1,17467477489.47,62267855861.97,22
202003,037006,OTROS,2,1105973579.31,353443600.00,1
202003,037006,S.A. DE C.V.,1,1815741436.19,2426737000.00,6
202003,037006,SOFOM ENR,1,739232576.87,2071761632.24,12
202003,037006,SOFOM ENR,2,0.00,129252200.00,1
202003,037006,SOFOM ER (Banco),1,426440364.68,2846460000.00,3
202003,037006,SOFOM ER (Deuda),1,4768372099.00,8686548000.00,13
